Date,Open Price,Volume
29/07/2011,2706.497,75471655
1/08/2011,2697.575,59000711
2/08/2011,2689.971,69993181
3/08/2011,2659.118,63981610
4/08/2011,2683.192,58872111
5/08/2011,2620.277,78571833
8/08/2011,2599.289,110302496
9/08/2011,2468.032,103723892
10/08/2011,2562.393,100369343
11/08/2011,2508.857,95597265
12/08/2011,2593.395,97171206
15/08/2011,2598.138,88676842
16/08/2011,2627.854,85226861
17/08/2011,2603.961,70109146
18/08/2011,2601.99,70989277
19/08/2011,2519.645,70606801
22/08/2011,2534.57,61214429
23/08/2011,2524.877,60944193
24/08/2011,2562.411,65462469
25/08/2011,2546.402,104537978
26/08/2011,2602.208,77850450
29/08/2011,2595.466,73696095
30/08/2011,2592.597,75910686
31/08/2011,2566.529,59169720
1/09/2011,2569.799,57290927
2/09/2011,2551.556,54436581
5/09/2011,2510.1,55031066
6/09/2011,2465.565,49223173
7/09/2011,2480.941,59665860
8/09/2011,2523.962,55271952
9/09/2011,2506.969,51253380
13/09/2011,2467.73,49930919
14/09/2011,2478.586,54065977
15/09/2011,2482.859,56003688
16/09/2011,2490.177,47986854
19/09/2011,2469.6,48746822
20/09/2011,2433.721,46265892
21/09/2011,2450.116,86689276
22/09/2011,2491.212,74695409
23/09/2011,2411.833,67302693
26/09/2011,2416.226,57425042
27/09/2011,2410.991,55231432
28/09/2011,2427.289,55758447
29/09/2011,2378.423,59191239
30/09/2011,2368.398,48818372
10/10/2011,2363.078,41745306
11/10/2011,2401.738,63975806
12/10/2011,2335.488,91508568
13/10/2011,2412.832,87860106
14/10/2011,2429.885,60673160
17/10/2011,2434.486,58267682
18/10/2011,2423.282,79525744
19/10/2011,2387.831,58534637
20/10/2011,2365.909,65425215
21/10/2011,2330.512,48436725
24/10/2011,2322.02,70874071
25/10/2011,2366.398,90888876
26/10/2011,2398.187,107447168
27/10/2011,2432.473,82408961
28/10/2011,2462.085,110032721
31/10/2011,2470.254,84172562
1/11/2011,2450.331,88892417
2/11/2011,2437.87,105468200
3/11/2011,2510.842,136576325
4/11/2011,2525.244,101873675
7/11/2011,2518.898,78867174
8/11/2011,2514.259,78672656
9/11/2011,2512.587,78208572
10/11/2011,2498.594,87111088
11/11/2011,2483.957,66137668
14/11/2011,2498.672,81229812
15/11/2011,2525.948,79227750
16/11/2011,2529.073,93382109
17/11/2011,2467.704,66414285
18/11/2011,2448.387,72180807
21/11/2011,2416.732,50170366
22/11/2011,2400.984,51443233
23/11/2011,2415.197,50547850
24/11/2011,2379.146,52154150
25/11/2011,2393.327,45362552
28/11/2011,2383.893,46064666
29/11/2011,2398.994,55123190
30/11/2011,2406.329,76611104
1/12/2011,2392.485,98650046
2/12/2011,2374.899,59868845
5/12/2011,2363.111,52214969
6/12/2011,2326.66,45917077
7/12/2011,2325.562,41570306
8/12/2011,2329.911,51473520
9/12/2011,2315.513,39988559
12/12/2011,2312.151,39632578
13/12/2011,2283.223,58627478
14/12/2011,2241.387,44079822
15/12/2011,2215.792,56712186
16/12/2011,2179.509,57265903
19/12/2011,2208.071,57818464
20/12/2011,2209.699,52761113
21/12/2011,2230.18,50877262
22/12/2011,2178.572,58986117
23/12/2011,2183.911,52421325
26/12/2011,2193.659,43613663
27/12/2011,2186.709,45712179
28/12/2011,2157.65,49633435
29/12/2011,2161.184,44749200
30/12/2011,2177.517,51943838
4/01/2012,2211.995,49245537
5/01/2012,2160.898,58743447
6/01/2012,2148.147,50583054
9/01/2012,2164.741,76759839
10/01/2012,2221.832,109585415
11/01/2012,2282.913,84441781
12/01/2012,2268.739,71569994
13/01/2012,2277.08,71474322
16/01/2012,2230.433,45859522
17/01/2012,2206.531,87803560
18/01/2012,2298.834,89940422
19/01/2012,2266.076,72498861
20/01/2012,2300.5,69922753
30/01/2012,2324.493,58413687
31/01/2012,2285.954,48738325
1/02/2012,2288.066,53553811
2/02/2012,2273.85,63471872
3/02/2012,2306.656,78943697
6/02/2012,2334.248,75734477
7/02/2012,2319.421,67326906
8/02/2012,2291.812,87114528
9/02/2012,2344.224,98032325
10/02/2012,2342.011,96501619
13/02/2012,2332.055,86263585
14/02/2012,2348.877,73130413
15/02/2012,2340.455,98861021
16/02/2012,2363.897,95051169
17/02/2012,2366.63,71924839
20/02/2012,2383.686,88911586
21/02/2012,2365.487,79348669
22/02/2012,2380.504,118684269
23/02/2012,2401.738,112553593
24/02/2012,2410.881,134903249
27/02/2012,2447.406,158073244
28/02/2012,2440.914,118361993
29/02/2012,2446.228,95536952
1/03/2012,2418.788,75083289
2/03/2012,2430.098,103228378
5/03/2012,2464.849,112693326
6/03/2012,2439.779,103709012
7/03/2012,2391.203,94790636
8/03/2012,2401.102,96782134
9/03/2012,2425.885,100624055
12/03/2012,2438.546,106223059
13/03/2012,2432.843,104649712
14/03/2012,2464.915,179786029
15/03/2012,2388.063,120025499
16/03/2012,2377.757,103675622
19/03/2012,2401.217,102153490
20/03/2012,2407.542,97903935
21/03/2012,2384.709,95686538
22/03/2012,2376.991,79348880
23/03/2012,2369.077,76862139
26/03/2012,2349.086,55427733
27/03/2012,2358.545,60881116
28/03/2012,2341.003,83645283
29/03/2012,2276.74,74248084
30/03/2012,2256.042,62024147
5/04/2012,2258.031,80101456
6/04/2012,2299.055,72136521
9/04/2012,2300.051,59760639
10/04/2012,2281.024,67345526
11/04/2012,2286.716,75130070
12/04/2012,2310.484,97687895
13/04/2012,2351.513,98774414
16/04/2012,2346.307,85322682
17/04/2012,2355.369,84688445
18/04/2012,2341.135,108612544
19/04/2012,2378.632,94272421
20/04/2012,2374.662,115522062
23/04/2012,2403.521,122907558
24/04/2012,2380.236,133722354
25/04/2012,2382.211,130972867
26/04/2012,2408.558,115529587
27/04/2012,2402.431,91228350
2/05/2012,2421.082,128006006
3/05/2012,2433.589,102248493
4/05/2012,2437.465,102204871
7/05/2012,2441.757,108830107
8/05/2012,2451.575,104855537
9/05/2012,2432.472,97902212
10/05/2012,2409.945,81698471
11/05/2012,2406.074,74863995
14/05/2012,2408.262,90526339
15/05/2012,2367.083,77922916
16/05/2012,2369.295,76733829
17/05/2012,2347.177,86870030
18/05/2012,2364.899,89689419
21/05/2012,2343.576,74840341
22/05/2012,2355.732,76779780
23/05/2012,2369.265,84216580
24/05/2012,2359.682,79206805
25/05/2012,2350.541,74019252
28/05/2012,2325.317,94962105
29/05/2012,2361.003,117157725
30/05/2012,2385.392,89809793
31/05/2012,2370.007,77890228
1/06/2012,2373.224,77021923
4/06/2012,2346.984,90179347
5/06/2012,2313.741,66078528
6/06/2012,2315.561,58532028
7/06/2012,2324.672,60232048
8/06/2012,2306.219,67924641
11/06/2012,2282.891,64197967
12/06/2012,2295.07,59941982
13/06/2012,2289.707,78454349
14/06/2012,2306.781,71633722
15/06/2012,2299.781,68687579
18/06/2012,2313.53,60594622
19/06/2012,2313.455,60135905
20/06/2012,2300.406,54103955
21/06/2012,2288.454,58992012
25/06/2012,2253.514,59768952
26/06/2012,2214.649,52940798
27/06/2012,2219.944,51049128
28/06/2012,2220.236,54182183
29/06/2012,2190.576,61441886
2/07/2012,2234.32,62196207
3/07/2012,2225.568,62703021
4/07/2012,2233.335,55273656
5/07/2012,2218.216,57967934
6/07/2012,2203.73,76557917
9/07/2012,2210.714,75111472
10/07/2012,2166.947,58993972
11/07/2012,2160.02,58614472
12/07/2012,2172.064,82133762
13/07/2012,2180.172,57546838
16/07/2012,2187.887,67487681
17/07/2012,2142.43,55184408
18/07/2012,2159.857,66552659
19/07/2012,2164.274,79338049
20/07/2012,2180.012,64346672
23/07/2012,2154.171,55677081
24/07/2012,2132.317,54411286
25/07/2012,2141.036,48575894
26/07/2012,2134.987,52884076
27/07/2012,2132.009,52076920
30/07/2012,2128.159,51992383
31/07/2012,2109.325,53456097
1/08/2012,2101.723,53804602
2/08/2012,2120.146,53467539
3/08/2012,2113.964,53371329
6/08/2012,2129.148,71843204
7/08/2012,2153.093,75049798
8/08/2012,2158.982,72869536
9/08/2012,2159.434,72529246
10/08/2012,2172.964,68368559
13/08/2012,2164.043,71352322
14/08/2012,2137.047,67571589
15/08/2012,2138.278,54609394
16/08/2012,2116.08,45173009
17/08/2012,2111.653,44390634
20/08/2012,2102.231,46717499
21/08/2012,2106.381,60756505
22/08/2012,2118.881,58441412
23/08/2012,2106.96,58472299
24/08/2012,2108.36,60178948
27/08/2012,2085.373,60314833
28/08/2012,2054.967,54422104
29/08/2012,2066.82,52209808
30/08/2012,2044.033,61963792
31/08/2012,2046.289,46143904
3/09/2012,2044.825,60635498
4/09/2012,2060.613,57462184
5/09/2012,2038.873,57649803
6/09/2012,2040.668,56091817
7/09/2012,2062.99,139932624
10/09/2012,2128.065,103580026
11/09/2012,2127.519,80426638
12/09/2012,2129.687,84114742
13/09/2012,2123.84,79044972
14/09/2012,2127.389,91248271
17/09/2012,2120.617,76392233
18/09/2012,2069.343,53794850
19/09/2012,2061.061,52243629
20/09/2012,2060.306,67482659
21/09/2012,2020.554,60289456
24/09/2012,2015.767,57637779
25/09/2012,2028.633,48219408
26/09/2012,2027.855,50400828
27/09/2012,2003.099,76691457
28/09/2012,2042.886,79448952
8/10/2012,2084.849,55131612
9/10/2012,2081.589,84563788
10/10/2012,2111.587,78912035
11/10/2012,2114.232,74497029
12/10/2012,2109.07,68262972
15/10/2012,2105.024,53940751
16/10/2012,2097.05,57818438
17/10/2012,2104.28,59874065
18/10/2012,2108.498,87191092
19/10/2012,2129.82,67641279
22/10/2012,2118.521,60117222
23/10/2012,2132.108,72683806
24/10/2012,2106.83,72886618
25/10/2012,2114.764,85393109
26/10/2012,2100.1,78606435
29/10/2012,2061.847,53635009
30/10/2012,2059.202,60569092
31/10/2012,2061.124,59527234
1/11/2012,2070.02,82886670
2/11/2012,2105.449,76557220
5/11/2012,2113.328,71538762
6/11/2012,2113.658,71343850
7/11/2012,2102.419,59380128
8/11/2012,2091.254,66594561
9/11/2012,2066.495,54223460
12/11/2012,2069.214,56694855
13/11/2012,2078.133,61087293
14/11/2012,2047.257,48093000
15/11/2012,2045.456,50556857
16/11/2012,2026.563,49581680
19/11/2012,2013.246,45327018
20/11/2012,2020.433,42580635
21/11/2012,2008.211,53282021
22/11/2012,2021.209,45577847
23/11/2012,2020.015,51551469
26/11/2012,2023.339,44779551
27/11/2012,2012.075,56627422
28/11/2012,1984.48,50505587
29/11/2012,1972.925,49540088
30/11/2012,1961.815,56893416
3/12/2012,1977.254,61653375
4/12/2012,1956.616,62378123
5/12/2012,1973.107,119973040
6/12/2012,2029.562,81459219
7/12/2012,2028.766,115157289
10/12/2012,2067.324,115383226
11/12/2012,2077.557,93370830
12/12/2012,2073.271,78559142
13/12/2012,2077.416,72272324
14/12/2012,2062.689,160873812
17/12/2012,2152.097,144242218
18/12/2012,2155.858,126099467
19/12/2012,2158.67,94391522
20/12/2012,2156.193,99384183
21/12/2012,2169.57,103372872
24/12/2012,2150.654,78469664
25/12/2012,2154.32,143327708
26/12/2012,2211.594,121858630
27/12/2012,2223.655,129023501
28/12/2012,2207.913,115924934
31/12/2012,2236.461,128031402
4/01/2013,2289.51,139469931
7/01/2013,2271.663,118162813
8/01/2013,2284.654,122907877
9/01/2013,2271.299,122014924
10/01/2013,2274.377,120066676
11/01/2013,2285.185,125068275
14/01/2013,2236.288,144749889
15/01/2013,2312.468,165645981
16/01/2013,2322.158,153511167
17/01/2013,2305.14,119101835
18/01/2013,2295.809,125438026
21/01/2013,2321.49,134680458
22/01/2013,2326.49,149466584
23/01/2013,2308.521,118179722
24/01/2013,2320.258,161031674
25/01/2013,2300.001,92605741
28/01/2013,2295.352,128383760
29/01/2013,2347.215,141853934
30/01/2013,2360.748,149878907
31/01/2013,2383.426,139707892
1/02/2013,2377.414,140818172
4/02/2013,2425.921,167551402
5/02/2013,2411.001,150754505
6/02/2013,2432.677,116579966
7/02/2013,2430.688,120008634
8/02/2013,2416.619,109070386
18/02/2013,2441.906,116174994
19/02/2013,2420.265,123473334
20/02/2013,2383.493,110280577
21/02/2013,2378.822,144059478
22/02/2013,2322.94,96981828
25/02/2013,2320.618,88367374
26/02/2013,2313.74,117638667
27/02/2013,2297.767,97824887
28/02/2013,2322.323,126950494
1/03/2013,2364.544,120312752
4/03/2013,2332.08,161750025
5/03/2013,2274.808,131136598
6/03/2013,2333.615,141333692
7/03/2013,2340.436,139756348
8/03/2013,2326.417,98794148
11/03/2013,2314.683,84111903
12/03/2013,2309.158,117664456
13/03/2013,2282.17,90972788
14/03/2013,2255.775,80294086
15/03/2013,2269.315,116477813
18/03/2013,2267.287,93122772
19/03/2013,2244.265,87582105
20/03/2013,2257.737,131241284
21/03/2013,2318.205,119200910
22/03/2013,2321.403,101167299
25/03/2013,2334.735,97031526
26/03/2013,2318.578,104449015
27/03/2013,2299.377,96331195
28/03/2013,2273.552,127658698
29/03/2013,2238.485,85565473
1/04/2013,2229.46,77411774
2/04/2013,2234.901,89714323
3/04/2013,2232.694,81795267
8/04/2013,2196.238,86257470
9/04/2013,2215.467,82896544
10/04/2013,2224.934,80619621
11/04/2013,2236.983,73632704
12/04/2013,2218.095,66846340
15/04/2013,2199.914,71632323
16/04/2013,2169.63,79992178
17/04/2013,2195.032,68314181
18/04/2013,2181.822,71616927
19/04/2013,2201.122,109660556
22/04/2013,2236.402,95233730
23/04/2013,2242.616,96541315
24/04/2013,2187.349,91600261
25/04/2013,2213.185,96704188
26/04/2013,2203.889,76673970
2/05/2013,2170.783,68337936
3/05/2013,2179.049,88583464
6/05/2013,2212.495,92268146
7/05/2013,2227.861,86452356
8/05/2013,2242.393,90371933
9/05/2013,2246.963,98531637
10/05/2013,2228.819,90335476
13/05/2013,2247.678,86211224
14/05/2013,2238.904,83244975
15/05/2013,2217.086,71722893
16/05/2013,2221.337,110284376
17/05/2013,2249.811,126126006
20/05/2013,2286.328,139150514
21/05/2013,2297.11,124173176
22/05/2013,2303.75,128360026
23/05/2013,2293.809,124019844
24/05/2013,2281.445,101441213
27/05/2013,2286.661,107325061
28/05/2013,2293.4,132632995
29/05/2013,2323.539,125250729
30/05/2013,2316.253,111913032
31/05/2013,2320.739,108162554
3/06/2013,2300.209,96882814
4/06/2013,2297.1,101895818
5/06/2013,2270.712,76483303
6/06/2013,2264.425,81538694
7/06/2013,2242.263,89978077
13/06/2013,2190.101,94371094
14/06/2013,2150.06,77857472
17/06/2013,2165.994,75757790
18/06/2013,2158.546,69632271
19/06/2013,2150.816,75425016
20/06/2013,2132.813,77787930
21/06/2013,2058.978,79673224
24/06/2013,2068.862,109198215
25/06/2013,1948.315,138158516
26/06/2013,1954.474,101192527
27/06/2013,1955.126,105813318
28/06/2013,1935.516,100737968
1/07/2013,1965.987,78051393
2/07/2013,1992.89,86415418
3/07/2013,1996.506,93466471
4/07/2013,1982.87,100394183
5/07/2013,2006.191,91345222
8/07/2013,1983.215,84136491
9/07/2013,1953.602,64538733
10/07/2013,1962.84,89797981
11/07/2013,2011.02,159970773
12/07/2013,2068.044,121174175
15/07/2013,2046.119,101470357
16/07/2013,2054.6,96737399
17/07/2013,2061.186,103251321
18/07/2013,2038.4,92132049
19/07/2013,2025.317,104577571
22/07/2013,1977.733,82922190
23/07/2013,2008.955,109517360
24/07/2013,2035.691,106655779
25/07/2013,2037.336,98545366
26/07/2013,2013.19,73800429
29/07/2013,1997.838,78683274
30/07/2013,1981.452,77219784
31/07/2013,2000.794,70160603
1/08/2013,2000.818,91256686
2/08/2013,2039.514,93592767
5/08/2013,2031.724,85517968
6/08/2013,2043.653,105580975
7/08/2013,2056.367,107712594
8/08/2013,2044.436,84133290
9/08/2013,2052.244,95316423
12/08/2013,2058.416,135128974
13/08/2013,2101.324,117708875
14/08/2013,2109.225,114437802
15/08/2013,2099.279,99396656
16/08/2013,2075.983,153063326
19/08/2013,2055.128,97446783
20/08/2013,2081.966,107381773
21/08/2013,2076.271,87445991
22/08/2013,2069.313,90928307
23/08/2013,2075.929,112426351
26/08/2013,2061.417,119932652
27/08/2013,2095.44,126341966
28/08/2013,2092.311,161392026
29/08/2013,2108.436,133268219
30/08/2013,2097.217,170075649
2/09/2013,2104.09,149158524
3/09/2013,2100.449,138893175
4/09/2013,2121.68,142000386
5/09/2013,2125.255,126544104
6/09/2013,2119.333,143260660
9/09/2013,2151.347,219427086
10/09/2013,2214.814,237206649
11/09/2013,2244.962,244349455
12/09/2013,2236.171,209715110
13/09/2013,2251.462,171984229
16/09/2013,2244.463,154884020
17/09/2013,2230.388,154542555
18/09/2013,2185.936,115111887
23/09/2013,2199.361,133174858
24/09/2013,2219.467,160415055
25/09/2013,2206.225,160212762
26/09/2013,2192.226,140415346
27/09/2013,2150.961,105401788
30/09/2013,2167.734,92810081
8/10/2013,2171.904,126710203
9/10/2013,2191.392,130871737
10/10/2013,2214.405,149775896
11/10/2013,2201.409,156892176
14/10/2013,2232.218,165983386
15/10/2013,2237.931,153722825
16/10/2013,2228.113,154638637
17/10/2013,2201.71,126767944
18/10/2013,2188.714,103724631
21/10/2013,2198.114,136694408
22/10/2013,2227.341,149132831
23/10/2013,2213.274,146347090
24/10/2013,2178.82,103008953
25/10/2013,2163.689,113924520
28/10/2013,2135.879,88401322
29/10/2013,2135.226,143092811
30/10/2013,2126.69,119643362
31/10/2013,2155.511,108063020
1/11/2013,2139.88,89118477
4/11/2013,2156.087,76147941
5/11/2013,2139.837,91900031
6/11/2013,2149.39,100487344
7/11/2013,2136.627,81842610
8/11/2013,2120.923,83096859
11/11/2013,2103.299,69678299
12/11/2013,2110.724,79446731
13/11/2013,2117.886,88257094
14/11/2013,2087.119,83799373
15/11/2013,2100.9,125894520
18/11/2013,2147.373,157502714
19/11/2013,2198.318,125082307
20/11/2013,2201.474,118961861
21/11/2013,2197.008,137245516
22/11/2013,2206.471,113866457
25/11/2013,2186.058,108282655
26/11/2013,2184.332,100460830
27/11/2013,2181.725,115384411
28/11/2013,2204.378,134456777
29/11/2013,2221.618,106959053
2/12/2013,2203.122,174281990
3/12/2013,2196.824,113506410
4/12/2013,2219.965,157292943
5/12/2013,2252.723,122048414
6/12/2013,2242.563,103700929
9/12/2013,2241.793,93273639
10/12/2013,2239.864,109043133
11/12/2013,2228.633,109473150
12/12/2013,2199.317,86108671
13/12/2013,2188.259,85101012
16/12/2013,2197.234,101387594
17/12/2013,2161.536,78578936
18/12/2013,2150.412,64173584
19/12/2013,2153.674,73123479
20/12/2013,2128.374,86775212
23/12/2013,2089.539,68146636
24/12/2013,2094.073,70251467
25/12/2013,2095.019,65139096
26/12/2013,2102.66,78541408
27/12/2013,2074.592,76756827
30/12/2013,2108.883,74085056
31/12/2013,2090.679,80474375
2/01/2014,2112.126,68485486
3/01/2014,2101.542,84497241
6/01/2014,2078.684,89587608
7/01/2014,2034.224,63402938
8/01/2014,2047.256,71647364
9/01/2014,2041.773,75941883
10/01/2014,2023.535,75616121
13/01/2014,2014.978,66544776
14/01/2014,2007.156,70366614
15/01/2014,2024.228,67436222
16/01/2014,2022.538,72755719
17/01/2014,2017.522,67305720
20/01/2014,2001.894,56271247
21/01/2014,1992.015,59844911
22/01/2014,2009.969,98892856
23/01/2014,2048.331,84210585
24/01/2014,2037.667,92947921
27/01/2014,2044.272,88815426
28/01/2014,2036.402,72529043
29/01/2014,2042.176,73865462
30/01/2014,2045.931,62615184
7/02/2014,2022.323,73598755
10/02/2014,2049.984,124331833
11/02/2014,2086.177,142211324
12/02/2014,2103.828,126333186
13/02/2014,2106.934,146532634
14/02/2014,2097.32,111517950
17/02/2014,2124.88,140244443
18/02/2014,2134.143,142869308
19/02/2014,2116.919,151261246
20/02/2014,2152.891,157052276
21/02/2014,2131.592,117662651
24/02/2014,2099.717,123555308
25/02/2014,2077.285,140132978
26/02/2014,2026.61,110112687
27/02/2014,2045.096,132163852
28/02/2014,2040.624,111637907
3/03/2014,2052.075,127460891
4/03/2014,2068.107,115925792
5/03/2014,2073.295,107733082
6/03/2014,2050.032,109290133
7/03/2014,2058.375,103709540
10/03/2014,2042.352,115696666
11/03/2014,1994.415,92705265
12/03/2014,1996.239,101361719
13/03/2014,2000.695,100978116
14/03/2014,2008.825,87775111
17/03/2014,2009.882,86250374
18/03/2014,2026.224,96777193
19/03/2014,2019.98,95180797
20/03/2014,2017.22,110333048
21/03/2014,1987.679,144477656
24/03/2014,2050.827,147700085
25/03/2014,2063.323,131822232
26/03/2014,2070.574,102611116
27/03/2014,2060.812,119149374
28/03/2014,2046.851,121681965
31/03/2014,2043.045,94356536
1/04/2014,2031.005,83286576
2/04/2014,2049.423,102658525
3/04/2014,2063.497,108618421
4/04/2014,2037.552,83189056
8/04/2014,2054.53,133370983
9/04/2014,2100.651,105340471
10/04/2014,2105.876,156789609
11/04/2014,2130.368,131768359
14/04/2014,2127.409,102077853
15/04/2014,2125.902,107531151
16/04/2014,2097.213,89361657
17/04/2014,2108.947,89896325
18/04/2014,2091.48,88155695
21/04/2014,2085.98,96378369
22/04/2014,2062.787,98719882
23/04/2014,2068.084,78531521
24/04/2014,2064.156,78185955
25/04/2014,2060.538,93042333
28/04/2014,2033.337,89795262
29/04/2014,2001.896,76221275
30/04/2014,2020.438,74528578
5/05/2014,2022.178,79933395
6/05/2014,2024.256,74609411
7/05/2014,2023.152,74360192
8/05/2014,2006.853,77865393
9/05/2014,2016.501,76224244
12/05/2014,2022.932,115742077
13/05/2014,2055.079,97223388
14/05/2014,2049.27,72011125
15/05/2014,2044.377,75845154
16/05/2014,2023.596,66353660
19/05/2014,2023.014,65329438
20/05/2014,2011.846,61345382
21/05/2014,2001.306,61811547
22/05/2014,2023.148,74728474
23/05/2014,2020.115,63488065
26/05/2014,2042.028,70281220
27/05/2014,2039.791,67577889
28/05/2014,2034.561,81338642
29/05/2014,2051.84,81242921
30/05/2014,2040.394,75148898
3/06/2014,2039.196,71584124
4/06/2014,2037.989,72412771
5/06/2014,2019.442,67949536
6/06/2014,2040.864,66021744
9/06/2014,2024.942,64788317
10/06/2014,2033.207,79623717
11/06/2014,2049.128,74444354
12/06/2014,2051.582,81711186
13/06/2014,2049.206,97174806
16/06/2014,2070.699,95939770
17/06/2014,2080.482,87800481
18/06/2014,2064.383,87245350
19/06/2014,2054.62,92914274
20/06/2014,2013.414,67167246
23/06/2014,2026.226,70485162
24/06/2014,2023.699,71214634
25/06/2014,2030.433,67539610
26/06/2014,2025.662,80955778
27/06/2014,2031.907,97592017
30/06/2014,2038.613,96666598
1/07/2014,2051.225,98457409
2/07/2014,2049.485,109553911
3/07/2014,2051.632,122926582
4/07/2014,2062.358,105008792
7/07/2014,2058.128,97168754
8/07/2014,2058.134,95053393
9/07/2014,2061.635,113305841
10/07/2014,2036.54,97943819
11/07/2014,2033.869,105088083
14/07/2014,2047.744,115119740
15/07/2014,2065.9,124488768
16/07/2014,2068.343,137128020
17/07/2014,2062.888,104491812
18/07/2014,2047.498,106641094
21/07/2014,2057.767,93857870
22/07/2014,2050.5,123191868
23/07/2014,2074.195,137292211
24/07/2014,2079.632,165676996
25/07/2014,2108.714,142495826
28/07/2014,2135.249,236185752
29/07/2014,2179.826,200264257
30/07/2014,2178.179,184922187
31/07/2014,2179.543,164691654
1/08/2014,2194.17,191475042
4/08/2014,2190.036,174097403
5/08/2014,2224.632,175386987
6/08/2014,2212.003,177711707
7/08/2014,2216.659,175233274
8/08/2014,2188.709,135181443
11/08/2014,2199.433,150583421
12/08/2014,2222.696,154799046
13/08/2014,2223.051,178062806
14/08/2014,2221.541,170149123
15/08/2014,2207.226,149978691
18/08/2014,2229.804,163928626
19/08/2014,2242.34,177744592
20/08/2014,2241.664,167658383
21/08/2014,2239.568,165733498
22/08/2014,2228.974,160111672
25/08/2014,2241.1,162119578
26/08/2014,2225.291,163507424
27/08/2014,2207.03,120885885
28/08/2014,2210.484,124229014
29/08/2014,2198.946,105202496
1/09/2014,2220.129,129166583
2/09/2014,2239.684,192124869
3/09/2014,2268.395,212478998
4/09/2014,2290.029,199489978
5/09/2014,2311.305,213181917
9/09/2014,2328.426,196990318
10/09/2014,2318.496,189828991
11/09/2014,2315.732,222221798
12/09/2014,2308.346,193471540
15/09/2014,2330.187,215112414
16/09/2014,2341.027,302694111
17/09/2014,2298.982,210842453
18/09/2014,2303.85,189089045
19/09/2014,2312.984,174648487
22/09/2014,2323.554,175842354
23/09/2014,2289.091,156855169
24/09/2014,2302.231,222525725
25/09/2014,2352.865,225688323
26/09/2014,2339.288,174748285
29/09/2014,2353.708,200111021
30/09/2014,2361.318,193918690
8/10/2014,2368.576,204397326
9/10/2014,2383.859,235920010
10/10/2014,2380.755,224671126
13/10/2014,2366.426,200899314
14/10/2014,2362.802,196831418
15/10/2014,2358.233,202804915
16/10/2014,2361.13,248201168
17/10/2014,2352.784,212300962
20/10/2014,2346.052,160022305
21/10/2014,2355.033,168828288
22/10/2014,2339.223,152698425
23/10/2014,2322.316,162636308
24/10/2014,2303.08,132225281
27/10/2014,2293.573,130261568
28/10/2014,2294.012,178590357
29/10/2014,2343.72,265588687
30/10/2014,2371.891,294645943
31/10/2014,2393.178,325763522
3/11/2014,2425.225,298821235
4/11/2014,2428.271,309013039
5/11/2014,2432.169,263606654
6/11/2014,2419.617,222005088
7/11/2014,2427.898,291172245
10/11/2014,2436.628,300628203
11/11/2014,2483.648,411904065
12/11/2014,2454.602,252933852
13/11/2014,2494.998,295037058
14/11/2014,2477.966,220607619
17/11/2014,2506.864,215687800
18/11/2014,2474.182,201062570
19/11/2014,2452.15,186235771
20/11/2014,2443.276,165495213
21/11/2014,2452.635,212239774
24/11/2014,2505.532,363485835
25/11/2014,2531.998,314315572
26/11/2014,2572.649,337127249
27/11/2014,2615.367,364075719
28/11/2014,2629.626,465880035
1/12/2014,2691.725,446791741
2/12/2014,2667.82,437733381
3/12/2014,2768.678,562120281
4/12/2014,2783.469,532687718
5/12/2014,2926.573,640500296
8/12/2014,2907.815,587570890
9/12/2014,2992.49,771998379
10/12/2014,2855.94,512886913
11/12/2014,2912.346,482632733
12/12/2014,2929.36,409480811
15/12/2014,2921.446,400371695
16/12/2014,2953.811,453842723
17/12/2014,3031.952,542503179
18/12/2014,3062.801,435904952
19/12/2014,3053.075,521073511
22/12/2014,3129.267,679371915
23/12/2014,3085.08,437762400
24/12/2014,3039.206,376805246
25/12/2014,2992.462,376947776
26/12/2014,3078.005,460700932
29/12/2014,3212.559,510111439
30/12/2014,3160.801,397725320
31/12/2014,3172.597,405998521
5/01/2015,3258.627,531352391
6/01/2015,3330.799,501661695
7/01/2015,3326.649,391918880
8/01/2015,3371.957,371131170
9/01/2015,3276.965,410240872
12/01/2015,3258.213,322064679
13/01/2015,3223.542,230725754
14/01/2015,3242.337,240190747
15/01/2015,3224.07,282546240
16/01/2015,3343.603,339876753
19/01/2015,3189.727,401098789
20/01/2015,3114.56,357080811
21/01/2015,3189.085,410956024
22/01/2015,3327.319,353382961
23/01/2015,3357.096,366249240
26/01/2015,3347.257,317541007
27/01/2015,3389.853,374517551
28/01/2015,3325.722,301927095
29/01/2015,3258.997,274658613
30/01/2015,3273.747,258312548
2/02/2015,3148.136,250861629
3/02/2015,3156.086,248192164
4/02/2015,3212.822,249098086
5/02/2015,3251.212,306139305
6/02/2015,3120.09,246749666
9/02/2015,3063.51,206108383
10/02/2015,3090.49,193817139
11/02/2015,3145.765,172840094
12/02/2015,3157.959,194592309
13/02/2015,3186.808,261290436
16/02/2015,3206.137,223797429
17/02/2015,3230.884,228332624
25/02/2015,3256.479,233348094
26/02/2015,3222.151,301263875
27/02/2015,3296.831,299163717
2/03/2015,3332.721,346445671
3/03/2015,3317.695,382044619
4/03/2015,3264.182,293639522
5/03/2015,3264.085,320663585
6/03/2015,3248.036,282915791
9/03/2015,3224.314,321495440
10/03/2015,3289.085,285817576
11/03/2015,3289.594,282985535
